测站点,观测方向,观测类型,观测值,测站高,棱镜高,站点序号(平差),目标序号(平差) 
4,2,Hz,4.448118982066606,1.543,1.527,4,2
4,2,Vertical,1.5839192635151687,1.543,1.527,4,2
4,2,Sdist,27.583456,1.543,1.527,4,2
4,2,Hz,4.448125284644461,1.543,1.527,4,2
4,2,Vertical,1.583886296184854,1.543,1.527,4,2
4,2,Sdist,27.583332,1.543,1.527,4,2
4,2,Hz,4.448124315017099,1.543,1.527,4,2
4,2,Vertical,1.5839216875835742,1.543,1.527,4,2
4,2,Sdist,27.583132,1.543,1.527,4,2
4,2,Sdist,27.583208,1.543,1.527,4,2
4,2,Sdist,27.583308,1.543,1.527,4,2
4,2,Hz,4.448041411877629,1.543,1.527,4,2
4,2,Vertical,1.583907627986823,1.543,1.527,4,2
4,2,Sdist,27.583208,1.543,1.527,4,2
4,2,Hz,4.44806419812064,1.543,1.527,4,2
4,2,Vertical,1.5839119913099529,1.543,1.527,4,2
4,2,Sdist,27.583308,1.543,1.527,4,2
4,3,Hz,5.814098497071563,1.543,1.595,4,3
4,3,Vertical,1.5752396441822654,1.543,1.595,4,3
4,3,Sdist,19.661622,1.543,1.595,4,3
4,3,Hz,5.814120313687214,1.543,1.595,4,3
4,3,Vertical,1.5751494688375791,1.543,1.595,4,3
4,3,Sdist,19.661439,1.543,1.595,4,3
4,3,Hz,5.814101405953649,1.543,1.595,4,3
4,3,Vertical,1.575185345049981,1.543,1.595,4,3
4,3,Sdist,19.661622,1.543,1.595,4,3
4,3,Hz,5.814123707382981,1.543,1.595,4,3
4,3,Vertical,1.575183405795257,1.543,1.595,4,3
4,3,Sdist,19.661722,1.543,1.595,4,3
4,3,Hz,5.814098981885244,1.543,1.527,4,3
4,3,Vertical,1.5751863146773435,1.543,1.527,4,3
4,3,Sdist,19.661605,1.543,1.527,4,3
4,3,Hz,5.814089770425303,1.543,1.595,4,3
4,3,Vertical,1.5751586802975206,1.543,1.595,4,3
4,3,Sdist,19.661705,1.543,1.595,4,3
4,3,Hz,5.8140320775972505,1.543,1.595,4,3
4,3,Vertical,1.5752023135288202,1.543,1.595,4,3
4,3,Sdist,19.661505,1.543,1.595,4,3
4,3,Hz,5.814023350950992,1.543,1.595,4,3
4,3,Vertical,1.5752372201138591,1.543,1.595,4,3
4,3,Sdist,19.661505,1.543,1.595,4,3
