测站点,观测方向,观测类型,观测值,测站高,棱镜高,站点序号(平差),目标序号(平差) 
p5,p1,Vertical,1.570046022,0.28549999,0.29,4,0
p5,p1,Sdist,63.89725178,0.28549999,0.29,4,0
p5,p1,Hz,2.069557693,0.28549999,0.29,4,0
p5,p1,Vertical,1.570057754,0.28549999,0.29,4,0
p5,p1,Sdist,63.89735178,0.28549999,0.29,4,0
p5,p1,Hz,2.069586405,0.28549999,0.29,4,0
p5,p1,Vertical,1.570055436,0.28549999,0.29,4,0
p5,p1,Sdist,63.89725178,0.28549999,0.29,4,0
p5,p1,Hz,2.069569652,0.28549999,0.29,4,0
p5,p1,Vertical,1.570069857,0.28549999,0.29,4,0
p5,p1,Sdist,63.89735178,0.28549999,0.29,4,0
p5,p1,Hz,2.069583622,0.28549999,0.29,4,0
p5,p1,Vertical,1.570042965,0.28549999,0.29,4,0
p5,p1,Sdist,63.89725178,0.28549999,0.29,4,0
p5,p1,Hz,2.069551375,0.28549999,0.29,4,0
p5,p1,Vertical,1.570093308,0.28549999,0.29,4,0
p5,p1,Sdist,63.89725178,0.28549999,0.29,4,0
p5,p1,Hz,2.069564704,0.28549999,0.29,4,0
p5,p1,Vertical,1.570066564,0.28549999,0.29,4,0
p5,p1,Sdist,63.89735178,0.28549999,0.29,4,0
p5,p1,Hz,2.069544809,0.28549999,0.29,4,0
p5,p1,Vertical,1.570091176,0.28549999,0.29,4,0
p5,p1,Sdist,63.89725178,0.28549999,0.29,4,0
p5,p1,Hz,2.069574152,0.28549999,0.29,4,0
p5,p1,Vertical,1.570053386,0.28549999,0.29,4,0
p5,p1,Sdist,63.89735178,0.28549999,0.29,4,0
p5,p3,Hz,0.719386838,0.28549999,0.286,4,2
p5,p3,Vertical,1.567360598,0.28549999,0.286,4,2
p5,p3,Sdist,28.93045927,0.28549999,0.286,4,2
p5,p3,Hz,0.719389678,0.28549999,0.288,4,2
p5,p3,Vertical,1.567327288,0.28549999,0.288,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.288,4,2
p5,p3,Hz,0.719385541,0.28549999,0.286,4,2
p5,p3,Vertical,1.567338047,0.28549999,0.286,4,2
p5,p3,Sdist,28.93065927,0.28549999,0.286,4,2
p5,p3,Hz,0.719390667,0.28549999,0.286,4,2
p5,p3,Vertical,1.567328337,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.719385865,0.28549999,0.286,4,2
p5,p3,Vertical,1.567343327,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.719375404,0.28549999,0.286,4,2
p5,p3,Vertical,1.567332176,0.28549999,0.286,4,2
p5,p3,Sdist,28.93045927,0.28549999,0.286,4,2
p5,p3,Hz,0.71939548,0.28549999,0.286,4,2
p5,p3,Vertical,1.567337172,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.71939955,0.28549999,0.286,4,2
p5,p3,Vertical,1.567327122,0.28549999,0.286,4,2
p5,p3,Sdist,28.93045927,0.28549999,0.286,4,2
p5,p3,Hz,0.71939218,0.28549999,0.286,4,2
p5,p3,Vertical,1.567362699,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.719394182,0.28549999,0.286,4,2
p5,p3,Vertical,1.567329357,0.28549999,0.286,4,2
p5,p3,Sdist,28.93035927,0.28549999,0.286,4,2
p5,p3,Hz,0.719395424,0.28549999,0.286,4,2
p5,p3,Vertical,1.567352734,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.719395278,0.28549999,0.286,4,2
p5,p3,Vertical,1.567325494,0.28549999,0.286,4,2
p5,p3,Sdist,28.93035927,0.28549999,0.286,4,2
p5,p3,Hz,0.7193834,0.28549999,0.286,4,2
p5,p3,Vertical,1.567353223,0.28549999,0.286,4,2
p5,p3,Sdist,28.93045927,0.28549999,0.286,4,2
p5,p3,Hz,0.719398367,0.28549999,0.286,4,2
p5,p3,Vertical,1.567332602,0.28549999,0.286,4,2
p5,p3,Sdist,28.93045927,0.28549999,0.286,4,2
p5,p3,Hz,0.719386001,0.28549999,0.286,4,2
p5,p3,Vertical,1.567363356,0.28549999,0.286,4,2
p5,p3,Sdist,28.93045927,0.28549999,0.286,4,2
p5,p3,Hz,0.719391812,0.28549999,0.286,4,2
p5,p3,Vertical,1.567321962,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.719382695,0.28549999,0.286,4,2
p5,p3,Vertical,1.567368105,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p3,Hz,0.719389196,0.28549999,0.286,4,2
p5,p3,Vertical,1.567321042,0.28549999,0.286,4,2
p5,p3,Sdist,28.93055927,0.28549999,0.286,4,2
p5,p4,Hz,0.174532453,0.28549999,0.288,4,3
p5,p4,Vertical,1.573025039,0.28549999,0.288,4,3
p5,p4,Sdist,41.84473037,0.28549999,0.288,4,3
p5,p4,Hz,0.174533882,0.28549999,0.288,4,3
p5,p4,Vertical,1.573016687,0.28549999,0.288,4,3
p5,p4,Sdist,41.84483037,0.28549999,0.288,4,3
p5,p4,Hz,0.174553247,0.28549999,0.288,4,3
p5,p4,Vertical,1.573034326,0.28549999,0.288,4,3
p5,p4,Sdist,41.84473037,0.28549999,0.288,4,3
p5,p4,Hz,0.174539738,0.28549999,0.288,4,3
p5,p4,Vertical,1.573015751,0.28549999,0.288,4,3
p5,p4,Sdist,41.84463037,0.28549999,0.288,4,3
p5,p4,Hz,0.174548604,0.28549999,0.288,4,3
p5,p4,Vertical,1.573018685,0.28549999,0.288,4,3
p5,p4,Sdist,41.84473037,0.28549999,0.288,4,3
p5,p4,Hz,0.174544412,0.28549999,0.288,4,3
p5,p4,Vertical,1.573003425,0.28549999,0.288,4,3
p5,p4,Sdist,41.84453037,0.28549999,0.288,4,3
p5,p4,Hz,0.174538243,0.28549999,0.288,4,3
p5,p4,Vertical,1.573017396,0.28549999,0.288,4,3
p5,p4,Sdist,41.84483037,0.28549999,0.288,4,3
p5,p4,Hz,0.174544882,0.28549999,0.288,4,3
p5,p4,Vertical,1.572998538,0.28549999,0.288,4,3
p5,p4,Sdist,41.84453037,0.28549999,0.288,4,3
p5,p4,Hz,0.17453522,0.28549999,0.288,4,3
p5,p4,Vertical,1.573020736,0.28549999,0.288,4,3
p5,p4,Sdist,41.84443037,0.28549999,0.288,4,3
p5,p4,Hz,0.174547662,0.28549999,0.288,4,3
p5,p4,Vertical,1.573004941,0.28549999,0.288,4,3
p5,p4,Sdist,41.84453037,0.28549999,0.288,4,3
p5,p4,Hz,0.174531944,0.28549999,0.288,4,3
p5,p4,Vertical,1.573040823,0.28549999,0.288,4,3
p5,p4,Sdist,41.84463037,0.28549999,0.288,4,3
p5,p4,Hz,0.17454829,0.28549999,0.288,4,3
p5,p4,Vertical,1.573011267,0.28549999,0.288,4,3
p5,p4,Sdist,41.84453037,0.28549999,0.288,4,3
p5,p4,Hz,0.174508878,0.28549999,0.288,4,3
p5,p4,Vertical,1.573035877,0.28549999,0.288,4,3
p5,p4,Sdist,41.84463037,0.28549999,0.288,4,3
p5,p4,Hz,0.174546249,0.28549999,0.288,4,3
p5,p4,Vertical,1.573006982,0.28549999,0.288,4,3
p5,p4,Sdist,41.84463037,0.28549999,0.288,4,3
p5,p4,Hz,0.174525732,0.28549999,0.288,4,3
p5,p4,Vertical,1.573038489,0.28549999,0.288,4,3
p5,p4,Sdist,41.84453037,0.28549999,0.288,4,3
p5,p4,Hz,0.174562813,0.28549999,0.288,4,3
p5,p4,Vertical,1.573009781,0.28549999,0.288,4,3
p5,p4,Sdist,41.84473037,0.28549999,0.288,4,3
p5,p4,Hz,0.174531418,0.28549999,0.288,4,3
p5,p4,Vertical,1.573043359,0.28549999,0.288,4,3
p5,p4,Sdist,41.84453037,0.28549999,0.288,4,3
p5,p4,Hz,0.174544638,0.28549999,0.288,4,3
p5,p4,Vertical,1.572998116,0.28549999,0.288,4,3
p5,p4,Sdist,41.84463037,0.28549999,0.288,4,3
